Sample	BioProject	BioSample	Submitter	Collection Date	Location	Population	ReleaseDate	LoadDate
SRR32269970	PRJNA1027353	SAMN46724462	verily_ww_nwss	2025-01-29	USA: South Carolina, 	12000	2025-02-07 18:39:25	2025-02-07 18:34:54
SRR32269971	PRJNA1027353	SAMN46724444	verily_ww_nwss	2025-01-27	USA: Rhode Island, 	43000	2025-02-07 18:34:03	2025-02-07 18:33:52
SRR32269972	PRJNA1027353	SAMN46724476	verily_ww_nwss	2025-01-29	USA: Arkansas, 	19000	2025-02-07 18:39:25	2025-02-07 18:35:10
SRR32269973	PRJNA1027353	SAMN46724482	verily_ww_nwss	2025-01-28	USA: Florida, 	3000	2025-02-07 18:39:27	2025-02-07 18:36:12
SRR32269974	PRJNA1027353	SAMN46724465	verily_ww_nwss	2025-01-28	USA: Florida, 	100000	2025-02-07 18:39:26	2025-02-07 18:35:11
SRR32269975	PRJNA1027353	SAMN46724438	verily_ww_nwss	2025-01-28	USA: Puerto Rico, 	179724	2025-02-07 18:39:28	2025-02-07 18:36:57
SRR32269976	PRJNA1027353	SAMN46724464	verily_ww_nwss	2025-01-28	USA: Florida, 	207000	2025-02-07 18:39:24	2025-02-07 18:34:16
SRR32269977	PRJNA1027353	SAMN46724453	verily_ww_nwss	2025-01-28	USA: Puerto Rico, 	328816	2025-02-07 18:39:28	2025-02-07 18:37:18
SRR32269978	PRJNA1027353	SAMN46724448	verily_ww_nwss	2025-01-28	USA: Puerto Rico, 	514464	2025-02-07 18:39:28	2025-02-07 18:37:15
SRR32269979	PRJNA1027353	SAMN46724435	verily_ww_nwss	2025-01-28	USA: Puerto Rico, 	86157	2025-02-07 18:39:27	2025-02-07 18:36:20
SRR32269980	PRJNA1027353	SAMN46724483	verily_ww_nwss	2025-01-27	USA: Kansas, 	40000	2025-02-07 18:34:03	2025-02-07 18:33:49
SRR32269981	PRJNA1027353	SAMN46724478	verily_ww_nwss	2025-01-28	USA: Maine, 	20000	2025-02-07 18:34:03	2025-02-07 18:33:30
SRR32269982	PRJNA1027353	SAMN46724467	verily_ww_nwss	2025-01-27	USA: Oklahoma, 	50350	2025-02-07 18:39:23	2025-02-07 18:34:05
SRR32269983	PRJNA1027353	SAMN46724477	verily_ww_nwss	2025-01-28	USA: South Carolina, 	48000	2025-02-07 18:39:26	2025-02-07 18:35:05
SRR32269984	PRJNA1027353	SAMN46724479	verily_ww_nwss	2025-01-27	USA: Maine, 	16000	2025-02-07 18:39:26	2025-02-07 18:35:27
SRR32269985	PRJNA1027353	SAMN46724439	verily_ww_nwss	2025-01-28	USA: Rhode Island, 	30000	2025-02-07 18:39:25	2025-02-07 18:35:11
SRR32269986	PRJNA1027353	SAMN46724468	verily_ww_nwss	2025-01-28	USA: Connecticut, 	41000	2025-02-07 18:39:28	2025-02-07 18:37:43
SRR32269987	PRJNA1027353	SAMN46724461	verily_ww_nwss	2025-01-28	USA: Massachusetts, 	228285	2025-02-07 18:40:25	2025-02-07 18:39:25
SRR32269988	PRJNA1027353	SAMN46724457	verily_ww_nwss	2025-01-28	USA: Texas, 	115000	2025-02-07 18:39:28	2025-02-07 18:37:44
SRR32269989	PRJNA1027353	SAMN46724475	verily_ww_nwss	2025-01-28	USA: Maine, 	3000	2025-02-07 18:39:27	2025-02-07 18:36:33
SRR32269990	PRJNA1027353	SAMN46724443	verily_ww_nwss	2025-01-28	USA: California, 	68000	2025-02-07 18:39:28	2025-02-07 18:36:41
SRR32269991	PRJNA1027353	SAMN46724440	verily_ww_nwss	2025-01-28	USA: California, 	18000	2025-02-07 18:39:27	2025-02-07 18:36:21
SRR32269992	PRJNA1027353	SAMN46724469	verily_ww_nwss	2025-01-28	USA: Kansas, 	1850	2025-02-07 18:40:25	2025-02-07 18:39:29
SRR32269993	PRJNA1027353	SAMN46724471	verily_ww_nwss	2025-01-28	USA: Maine, 	3000	2025-02-07 18:39:24	2025-02-07 18:34:44
SRR32269994	PRJNA1027353	SAMN46724466	verily_ww_nwss	2025-01-27	USA: Iowa, 	75000	2025-02-07 18:34:03	2025-02-07 18:33:54
SRR32269995	PRJNA1027353	SAMN46724456	verily_ww_nwss	2025-01-27	USA: Hawaii, 	400000	2025-02-07 18:39:25	2025-02-07 18:34:47
SRR32269996	PRJNA1027353	SAMN46724455	verily_ww_nwss	2025-01-27	USA: Hawaii, 	19000	2025-02-07 18:39:24	2025-02-07 18:34:36
SRR32269997	PRJNA1027353	SAMN46724463	verily_ww_nwss	2025-01-28	USA: North Carolina, 	21000	2025-02-07 18:39:23	2025-02-07 18:34:02
SRR32269998	PRJNA1027353	SAMN46724445	verily_ww_nwss	2025-01-23	USA: District of Columbia, 	1600000	2025-02-07 18:39:24	2025-02-07 18:34:12
SRR32269999	PRJNA1027353	SAMN46724480	verily_ww_nwss	2025-01-28	USA: Virginia, 	60000	2025-02-07 18:39:26	2025-02-07 18:35:21
SRR32270000	PRJNA1027353	SAMN46724473	verily_ww_nwss	2025-01-28	USA: California, 	60000	2025-02-07 18:39:27	2025-02-07 18:36:09
SRR32270001	PRJNA1027353	SAMN46724441	verily_ww_nwss	2025-01-28	USA: Texas, 	313164	2025-02-07 18:39:25	2025-02-07 18:35:04
SRR32270002	PRJNA1027353	SAMN46724442	verily_ww_nwss	2025-01-28	USA: Texas, 	131391	2025-02-07 18:39:26	2025-02-07 18:35:26
SRR32270003	PRJNA1027353	SAMN46724460	verily_ww_nwss	2025-01-28	USA: California, 	495000	2025-02-07 18:39:28	2025-02-07 18:38:46
SRR32270004	PRJNA1027353	SAMN46724459	verily_ww_nwss	2025-01-27	USA: Virginia, 	63000	2025-02-07 18:39:24	2025-02-07 18:34:54
SRR32270069	PRJNA957477	SAMN46724549	verily_ww	2025-01-29	USA: California, 	60000	2025-02-07 18:47:20	2025-02-07 18:44:09
SRR32270070	PRJNA957477	SAMN46724533	verily_ww	2025-01-28	USA: California, 	29000	2025-02-07 18:47:20	2025-02-07 18:44:39
SRR32270071	PRJNA957477	SAMN46724537	verily_ww	2025-01-27	USA: California, 	97000	2025-02-07 18:41:18	2025-02-07 18:40:38
SRR32270072	PRJNA957477	SAMN46724539	verily_ww	2025-01-27	USA: California, 	130000	2025-02-07 18:42:30	2025-02-07 18:41:39
SRR32270073	PRJNA957477	SAMN46724534	verily_ww	2025-01-27	USA: California, 	29000	2025-02-07 18:42:29	2025-02-07 18:41:10
SRR32270074	PRJNA957477	SAMN46724547	verily_ww	2025-01-27	USA: California, 	131000	2025-02-07 18:42:30	2025-02-07 18:41:34
SRR32270075	PRJNA957477	SAMN46724550	verily_ww	2025-01-27	USA: California, 	60000	2025-02-07 18:42:29	2025-02-07 18:41:24
SRR32270076	PRJNA957477	SAMN46724540	verily_ww	2025-01-24	USA: California, 	130000	2025-02-07 18:47:19	2025-02-07 18:43:10
SRR32270077	PRJNA957477	SAMN46724538	verily_ww	2025-01-24	USA: California, 	97000	2025-02-07 18:47:20	2025-02-07 18:44:09
SRR32270078	PRJNA957477	SAMN46724548	verily_ww	2025-01-24	USA: California, 	131000	2025-02-07 18:47:20	2025-02-07 18:44:06
SRR32270079	PRJNA957477	SAMN46724505	verily_ww	2025-01-30	USA: California, 	1480000	2025-02-07 18:47:20	2025-02-07 18:44:18
SRR32270080	PRJNA957477	SAMN46724505	verily_ww	2025-01-30	USA: California, 	1480000	2025-02-07 18:41:18	2025-02-07 18:40:42
SRR32270081	PRJNA957477	SAMN46724506	verily_ww	2025-01-30	USA: California, 	250000	2025-02-07 18:41:19	2025-02-07 18:40:50
SRR32270082	PRJNA957477	SAMN46724506	verily_ww	2025-01-30	USA: California, 	250000	2025-02-07 18:41:18	2025-02-07 18:40:59
SRR32270083	PRJNA957477	SAMN46724502	verily_ww	2025-01-30	USA: California, 	750000	2025-02-07 18:41:18	2025-02-07 18:41:02
SRR32270084	PRJNA957477	SAMN46724545	verily_ww	2025-01-29	USA: Florida, 	776150	2025-02-07 18:41:18	2025-02-07 18:40:51
SRR32270085	PRJNA957477	SAMN46724557	verily_ww	2025-01-28	USA: Pennsylvania, 	220000	2025-02-07 18:41:17	2025-02-07 18:40:32
SRR32270086	PRJNA957477	SAMN46724551	verily_ww	2025-01-29	USA: Maryland, 	90000	2025-02-07 18:41:18	2025-02-07 18:41:05
SRR32270087	PRJNA957477	SAMN46724529	verily_ww	2025-01-28	USA: Florida, 	212065	2025-02-07 18:41:18	2025-02-07 18:41:11
SRR32270088	PRJNA957477	SAMN46724510	verily_ww	2025-01-28	USA: Indiana, 	130000	2025-02-07 18:41:19	2025-02-07 18:41:16
SRR32270089	PRJNA957477	SAMN46724519	verily_ww	2025-01-29	USA: Georgia, 	73821	2025-02-07 18:47:18	2025-02-07 18:42:37
SRR32270090	PRJNA957477	SAMN46724536	verily_ww	2025-01-29	USA: Alaska, 	220000	2025-02-07 18:47:19	2025-02-07 18:42:53
SRR32270091	PRJNA957477	SAMN46724541	verily_ww	2025-01-29	USA: Nevada, 	990000	2025-02-07 18:42:31	2025-02-07 18:41:53
SRR32270092	PRJNA957477	SAMN46724527	verily_ww	2025-01-29	USA: Nebraska, 	240000	2025-02-07 18:40:25	2025-02-07 18:40:02
SRR32270093	PRJNA957477	SAMN46724515	verily_ww	2025-01-29	USA: Alabama, 	225000	2025-02-07 18:41:18	2025-02-07 18:40:45
SRR32270094	PRJNA957477	SAMN46724523	verily_ww	2025-01-29	USA: Texas, 	200000	2025-02-07 18:41:18	2025-02-07 18:40:33
SRR32270095	PRJNA957477	SAMN46724563	verily_ww	2025-01-29	USA: Utah, 	600000	2025-02-07 18:42:29	2025-02-07 18:41:27
SRR32270096	PRJNA957477	SAMN46724553	verily_ww	2025-01-29	USA: Massachusetts, 	2400000	2025-02-07 18:41:18	2025-02-07 18:41:06
SRR32270097	PRJNA957477	SAMN46724565	verily_ww	2025-01-28	USA: Ohio, 	174000	2025-02-07 18:42:30	2025-02-07 18:41:50
SRR32270098	PRJNA957477	SAMN46724521	verily_ww	2025-01-29	USA: Michigan, 	125000	2025-02-07 18:41:18	2025-02-07 18:40:56
SRR32270099	PRJNA957477	SAMN46724532	verily_ww	2025-01-28	USA: Hawaii, 	390000	2025-02-07 18:41:18	2025-02-07 18:40:57
SRR32270100	PRJNA957477	SAMN46724561	verily_ww	2025-01-29	USA: Minnesota, 	120000	2025-02-07 18:41:18	2025-02-07 18:41:00
SRR32270101	PRJNA957477	SAMN46724543	verily_ww	2025-01-29	USA: Idaho, 	186901	2025-02-07 18:41:19	2025-02-07 18:41:12
SRR32270102	PRJNA957477	SAMN46724511	verily_ww	2025-01-26	USA: Indiana, 	130000	2025-02-07 18:40:26	2025-02-07 18:40:12
SRR32270103	PRJNA957477	SAMN46724508	verily_ww	2025-01-26	USA: Georgia, 	294660	2025-02-07 18:42:29	2025-02-07 18:41:29
SRR32270104	PRJNA957477	SAMN46724502	verily_ww	2025-01-30	USA: California, 	750000	2025-02-07 18:41:18	2025-02-07 18:40:54
SRR32270105	PRJNA957477	SAMN46724500	verily_ww	2025-01-29	USA: California, 	1500000	2025-02-07 18:42:30	2025-02-07 18:41:39
SRR32270107	PRJNA957477	SAMN46724504	verily_ww	2025-01-28	USA: California, 	1480000	2025-02-07 18:42:31	2025-02-07 18:42:22
SRR32270108	PRJNA957477	SAMN46724504	verily_ww	2025-01-28	USA: California, 	1480000	2025-02-07 18:41:18	2025-02-07 18:41:00
SRR32270109	PRJNA957477	SAMN46724507	verily_ww	2025-01-28	USA: California, 	250000	2025-02-07 18:41:18	2025-02-07 18:40:43
SRR32270110	PRJNA957477	SAMN46724507	verily_ww	2025-01-28	USA: California, 	250000	2025-02-07 18:47:19	2025-02-07 18:43:12
SRR32270111	PRJNA957477	SAMN46724503	verily_ww	2025-01-28	USA: California, 	750000	2025-02-07 18:42:30	2025-02-07 18:42:00
SRR32270112	PRJNA957477	SAMN46724503	verily_ww	2025-01-28	USA: California, 	750000	2025-02-07 18:47:19	2025-02-07 18:43:31
SRR32270113	PRJNA957477	SAMN46724501	verily_ww	2025-01-27	USA: California, 	1500000	2025-02-07 18:47:19	2025-02-07 18:42:44
SRR32270114	PRJNA957477	SAMN46724501	verily_ww	2025-01-27	USA: California, 	1500000	2025-02-07 18:42:30	2025-02-07 18:42:18
SRR32270115	PRJNA957477	SAMN46724520	verily_ww	2025-01-28	USA: Georgia, 	73821	2025-02-07 18:41:19	2025-02-07 18:40:47
SRR32270116	PRJNA957477	SAMN46724531	verily_ww	2025-01-29	USA: Hawaii, 	390000	2025-02-07 18:40:26	2025-02-07 18:40:12
SRR32270117	PRJNA957477	SAMN46724555	verily_ww	2025-01-29	USA: Texas, 	120000	2025-02-07 18:42:31	2025-02-07 18:42:25
SRR32270118	PRJNA957477	SAMN46724535	verily_ww	2025-01-30	USA: Alaska, 	220000	2025-02-07 18:47:18	2025-02-07 18:42:39
SRR32270119	PRJNA957477	SAMN46724517	verily_ww	2025-01-30	USA: Illinois, 	86000	2025-02-07 18:47:18	2025-02-07 18:42:31
SRR32270120	PRJNA957477	SAMN46724524	verily_ww	2025-01-28	USA: Texas, 	200000	2025-02-07 18:47:19	2025-02-07 18:43:08
SRR32270121	PRJNA957477	SAMN46724525	verily_ww	2025-01-29	USA: Kentucky, 	423913	2025-02-07 18:42:31	2025-02-07 18:42:25
SRR32270122	PRJNA957477	SAMN46724513	verily_ww	2025-01-29	USA: New Jersey, 	1500000	2025-02-07 18:42:30	2025-02-07 18:42:13
SRR32270123	PRJNA957477	SAMN46724526	verily_ww	2025-01-28	USA: Kentucky, 	423913	2025-02-07 18:47:19	2025-02-07 18:42:41
SRR32270124	PRJNA957477	SAMN46724556	verily_ww	2025-01-27	USA: Texas, 	120000	2025-02-07 18:47:19	2025-02-07 18:43:11
SRR32270125	PRJNA957477	SAMN46724514	verily_ww	2025-01-27	USA: New Jersey, 	1500000	2025-02-07 18:47:20	2025-02-07 18:46:11
SRR32270126	PRJNA957477	SAMN46724518	verily_ww	2025-01-28	USA: Illinois, 	86000	2025-02-07 18:47:20	2025-02-07 18:43:44
SRR32270127	PRJNA957477	SAMN46724546	verily_ww	2025-01-27	USA: Florida, 	776150	2025-02-07 18:42:31	2025-02-07 18:42:27
SRR32270128	PRJNA957477	SAMN46724512	verily_ww	2025-01-27	USA: Maine, 	65000	2025-02-07 18:47:20	2025-02-07 18:44:34
SRR32270129	PRJNA957477	SAMN46724522	verily_ww	2025-01-27	USA: Michigan, 	125000	2025-02-07 18:47:19	2025-02-07 18:42:56
SRR32270130	PRJNA957477	SAMN46724530	verily_ww	2025-01-26	USA: Florida, 	212065	2025-02-07 18:47:19	2025-02-07 18:43:48
SRR32270131	PRJNA957477	SAMN46724528	verily_ww	2025-01-27	USA: Nebraska, 	240000	2025-02-07 18:47:19	2025-02-07 18:43:17
SRR32270132	PRJNA957477	SAMN46724516	verily_ww	2025-01-27	USA: Alabama, 	225000	2025-02-07 18:40:25	2025-02-07 18:40:21
SRR32270133	PRJNA957477	SAMN46724544	verily_ww	2025-01-27	USA: Idaho, 	186901	2025-02-07 18:47:19	2025-02-07 18:42:55
SRR32270134	PRJNA957477	SAMN46724558	verily_ww	2025-01-26	USA: Pennsylvania, 	220000	2025-02-07 18:47:19	2025-02-07 18:42:56
SRR32270135	PRJNA957477	SAMN46724552	verily_ww	2025-01-27	USA: Maryland, 	90000	2025-02-07 18:41:18	2025-02-07 18:40:50
SRR32270136	PRJNA957477	SAMN46724542	verily_ww	2025-01-27	USA: Nevada, 	990000	2025-02-07 18:42:30	2025-02-07 18:42:14
SRR32270137	PRJNA957477	SAMN46724564	verily_ww	2025-01-27	USA: Utah, 	600000	2025-02-07 18:47:20	2025-02-07 18:44:02
SRR32270139	PRJNA957477	SAMN46724554	verily_ww	2025-01-27	USA: Massachusetts, 	2400000	2025-02-07 18:42:30	2025-02-07 18:42:02
SRR32270140	PRJNA957477	SAMN46724562	verily_ww	2025-01-27	USA: Minnesota, 	120000	2025-02-07 18:47:20	2025-02-07 18:46:36
SRR32270141	PRJNA957477	SAMN46724509	verily_ww	2025-01-23	USA: Georgia, 	294660	2025-02-07 18:47:19	2025-02-07 18:43:04
SRR32270142	PRJNA957477	SAMN46724559	verily_ww	2025-01-23	USA: Kansas, 	90000	2025-02-07 18:47:20	2025-02-07 18:46:57
SRR32270143	PRJNA957477	SAMN46724560	verily_ww	2025-01-22	USA: Kansas, 	90000	2025-02-07 18:42:31	2025-02-07 18:41:55
SRR32304274	PRJNA850375	SAMN46760160	CDPHE-COVID	2025-01-23	USA: Colorado, Larimer County, 	66429.0	2025-02-10 20:33:44	2025-02-10 20:25:33
SRR32304275	PRJNA850375	SAMN46760159	CDPHE-COVID	2025-01-23	USA: Colorado, El Paso County, 	102204.0	2025-02-10 20:33:44	2025-02-10 20:25:33
SRR32304276	PRJNA850375	SAMN46760114	CDPHE-COVID	2025-01-21	USA: Colorado, Weld County, 	10000.0	2025-02-10 20:33:44	2025-02-10 20:25:39
SRR32304277	PRJNA850375	SAMN46760158	CDPHE-COVID	2025-01-23	USA: Colorado, Otero County, 	29643.0	2025-02-10 20:33:44	2025-02-10 20:25:46
SRR32304278	PRJNA850375	SAMN46760157	CDPHE-COVID	2025-01-21	USA: Colorado, Ouray County, 	1386.0	2025-02-10 20:33:44	2025-02-10 20:25:57
SRR32304279	PRJNA850375	SAMN46760156	CDPHE-COVID	2025-01-23	USA: Colorado, Boulder County, 	89383.0	2025-02-10 20:33:44	2025-02-10 20:25:47
SRR32304280	PRJNA850375	SAMN46760155	CDPHE-COVID	2025-01-23	USA: Colorado, Denver County, 	709904.0	2025-02-10 20:33:44	2025-02-10 20:25:34
SRR32304281	PRJNA850375	SAMN46760154	CDPHE-COVID	2025-01-23	USA: Colorado, La Plata County, 	23429.0	2025-02-10 20:33:44	2025-02-10 20:25:35
SRR32304282	PRJNA850375	SAMN46760153	CDPHE-COVID	2025-01-22	USA: Colorado, San Miguel County, 	15000.0	2025-02-10 20:33:43	2025-02-10 20:25:53
SRR32304283	PRJNA850375	SAMN46760152	CDPHE-COVID	2025-01-21	USA: Colorado, Garfield County, 	16714.0	2025-02-10 20:33:43	2025-02-10 20:25:55
SRR32304284	PRJNA850375	SAMN46760151	CDPHE-COVID	2025-01-21	USA: Colorado, Larimer County, 	66429.0	2025-02-10 20:33:43	2025-02-10 20:25:57
SRR32304285	PRJNA850375	SAMN46760150	CDPHE-COVID	2025-01-21	USA: Colorado, Arapahoe County, 	268004.0	2025-02-10 20:33:43	2025-02-10 20:25:59
SRR32304286	PRJNA850375	SAMN46760149	CDPHE-COVID	2025-01-21	USA: Colorado, El Paso County, 	102204.0	2025-02-10 20:33:43	2025-02-10 20:25:57
SRR32304287	PRJNA850375	SAMN46760113	CDPHE-COVID	2025-01-15	USA: Colorado, San Miguel County, 	15000.0	2025-02-10 20:33:43	2025-02-10 20:25:58
SRR32304288	PRJNA850375	SAMN46760148	CDPHE-COVID	2025-01-21	USA: Colorado, El Paso County, 	303855.0	2025-02-10 20:33:43	2025-02-10 20:25:32
SRR32304289	PRJNA850375	SAMN46760147	CDPHE-COVID	2025-01-20	USA: Colorado, Arapahoe County, 	247443.0	2025-02-10 20:33:43	2025-02-10 20:26:02
SRR32304290	PRJNA850375	SAMN46760146	CDPHE-COVID	2025-01-21	USA: Colorado, La Plata County, 	23429.0	2025-02-10 20:33:43	2025-02-10 20:25:36
SRR32304291	PRJNA850375	SAMN46760145	CDPHE-COVID	2025-01-21	USA: Colorado, Pitkin County, 	5500.0	2025-02-10 20:33:43	2025-02-10 20:25:58
SRR32304292	PRJNA850375	SAMN46760144	CDPHE-COVID	2025-01-20	USA: Colorado, Weld County, 	83319.0	2025-02-10 20:33:43	2025-02-10 20:25:59
SRR32304293	PRJNA850375	SAMN46760143	CDPHE-COVID	2025-01-21	USA: Colorado, Morgan County, 	12000.0	2025-02-10 20:33:42	2025-02-10 20:25:54
SRR32304294	PRJNA850375	SAMN46760142	CDPHE-COVID	2025-01-20	USA: Colorado, Boulder County, 	75544.0	2025-02-10 20:33:43	2025-02-10 20:25:46
SRR32304295	PRJNA850375	SAMN46760141	CDPHE-COVID	2025-01-21	USA: Colorado, Pueblo County, 	96515.0	2025-02-10 20:33:42	2025-02-10 20:25:39
SRR32304296	PRJNA850375	SAMN46760140	CDPHE-COVID	2025-01-21	USA: Colorado, Weld County, 	40071.0	2025-02-10 20:33:42	2025-02-10 20:25:47
SRR32304297	PRJNA850375	SAMN46760139	CDPHE-COVID	2025-01-20	USA: Colorado, San Miguel County, 	15000.0	2025-02-10 20:33:42	2025-02-10 20:25:59
SRR32304298	PRJNA850375	SAMN46760118	CDPHE-COVID	2025-01-21	USA: Colorado, Otero County, 	29643.0	2025-02-10 20:33:42	2025-02-10 20:26:20
SRR32304299	PRJNA850375	SAMN46760117	CDPHE-COVID	2025-01-21	USA: Colorado, Delta County, 	6857.0	2025-02-10 20:33:42	2025-02-10 20:26:00
SRR32304300	PRJNA850375	SAMN46760116	CDPHE-COVID	2025-01-21	USA: Colorado, Larimer County, 	7946.0	2025-02-10 20:33:42	2025-02-10 20:26:00
SRR32304301	PRJNA850375	SAMN46760115	CDPHE-COVID	2025-01-21	USA: Colorado, Denver County, 	345454.0	2025-02-10 20:33:42	2025-02-10 20:25:56
SRR32304302	PRJNA850375	SAMN46760166	CDPHE-COVID	2025-01-22	USA: Colorado, Weld County, 	83319.0	2025-02-10 20:33:42	2025-02-10 20:25:28
SRR32304303	PRJNA850375	SAMN46760165	CDPHE-COVID	2025-01-22	USA: Colorado, Arapahoe County, 	247443.0	2025-02-10 20:33:42	2025-02-10 20:25:51
SRR32304304	PRJNA850375	SAMN46760164	CDPHE-COVID	2025-01-24	USA: Colorado, Pitkin County, 	5500.0	2025-02-10 20:33:42	2025-02-10 20:26:03
SRR32304305	PRJNA850375	SAMN46760163	CDPHE-COVID	2025-01-23	USA: Colorado, Alamosa County, 	18364.0	2025-02-10 20:33:42	2025-02-10 20:26:03
SRR32304306	PRJNA850375	SAMN46760162	CDPHE-COVID	2025-01-24	USA: Colorado, Delta County, 	6857.0	2025-02-10 20:33:42	2025-02-10 20:26:02
SRR32304307	PRJNA850375	SAMN46760161	CDPHE-COVID	2025-01-23	USA: Colorado, Larimer County, 	7946.0	2025-02-10 20:33:41	2025-02-10 20:26:02
SRR32304308	PRJNA850375	SAMN46760112	CDPHE-COVID	2025-01-16	USA: Colorado, Summit County, 	35643.0	2025-02-10 20:33:41	2025-02-10 20:26:13
SRR32304309	PRJNA850375	SAMN46760138	CDPHE-COVID	2025-01-23	USA: Colorado, Boulder County, 	75544.0	2025-02-10 20:33:41	2025-02-10 20:25:57
SRR32304310	PRJNA850375	SAMN46760137	CDPHE-COVID	2025-01-23	USA: Colorado, Larimer County, 	17997.0	2025-02-10 20:33:41	2025-02-10 20:26:13
SRR32304311	PRJNA850375	SAMN46760136	CDPHE-COVID	2025-01-23	USA: Colorado, Morgan County, 	12000.0	2025-02-10 20:33:41	2025-02-10 20:26:09
SRR32304312	PRJNA850375	SAMN46760135	CDPHE-COVID	2025-01-23	USA: Colorado, Pueblo County, 	96515.0	2025-02-10 20:33:41	2025-02-10 20:26:11
SRR32304313	PRJNA850375	SAMN46760134	CDPHE-COVID	2025-01-23	USA: Colorado, Denver County, 	345454.0	2025-02-10 20:33:41	2025-02-10 20:26:10
SRR32304314	PRJNA850375	SAMN46760133	CDPHE-COVID	2025-01-23	USA: Colorado, El Paso County, 	303855.0	2025-02-10 20:33:41	2025-02-10 20:25:58
SRR32304315	PRJNA850375	SAMN46760132	CDPHE-COVID	2025-01-23	USA: Colorado, Arapahoe County, 	268004.0	2025-02-10 20:33:41	2025-02-10 20:26:07
SRR32304316	PRJNA850375	SAMN46760131	CDPHE-COVID	2025-01-23	USA: Colorado, Weld County, 	40071.0	2025-02-10 20:33:41	2025-02-10 20:26:19
SRR32304317	PRJNA850375	SAMN46760130	CDPHE-COVID	2025-01-21	USA: Colorado, Mesa County, 	89286.0	2025-02-10 20:33:41	2025-02-10 20:26:04
SRR32304318	PRJNA850375	SAMN46760129	CDPHE-COVID	2025-01-23	USA: Colorado, Douglas County, 	60571.0	2025-02-10 20:33:41	2025-02-10 20:26:10
SRR32304319	PRJNA850375	SAMN46760111	CDPHE-COVID	2025-01-16	USA: Colorado, Denver County, 	345454.0	2025-02-10 20:33:40	2025-02-10 20:25:59
SRR32304320	PRJNA850375	SAMN46760128	CDPHE-COVID	2025-01-21	USA: Colorado, Alamosa County, 	18364.0	2025-02-10 20:33:40	2025-02-10 20:26:19
SRR32304321	PRJNA850375	SAMN46760127	CDPHE-COVID	2025-01-22	USA: Colorado, Larimer County, 	17997.0	2025-02-10 20:33:40	2025-02-10 20:25:59
SRR32304322	PRJNA850375	SAMN46760126	CDPHE-COVID	2025-01-22	USA: Colorado, Weld County, 	10000.0	2025-02-10 20:33:40	2025-02-10 20:26:09
SRR32304323	PRJNA850375	SAMN46760125	CDPHE-COVID	2025-01-22	USA: Colorado, Douglas County, 	60571.0	2025-02-10 20:33:40	2025-02-10 20:26:20
SRR32304324	PRJNA850375	SAMN46760124	CDPHE-COVID	2025-01-21	USA: Colorado, Summit County, 	35643.0	2025-02-10 20:33:40	2025-02-10 20:26:27
SRR32304325	PRJNA850375	SAMN46760123	CDPHE-COVID	2025-01-21	USA: Colorado, Denver County, 	709904.0	2025-02-10 20:33:40	2025-02-10 20:26:16
SRR32304326	PRJNA850375	SAMN46760122	CDPHE-COVID	2025-01-16	USA: Colorado, Alamosa County, 	18364.0	2025-02-10 20:33:40	2025-02-10 20:25:50
SRR32304327	PRJNA850375	SAMN46760121	CDPHE-COVID	2025-01-16	USA: Colorado, Boulder County, 	75544.0	2025-02-10 20:33:40	2025-02-10 20:25:55
SRR32304328	PRJNA850375	SAMN46760120	CDPHE-COVID	2025-01-15	USA: Colorado, Mesa County, 	89286.0	2025-02-10 20:33:40	2025-02-10 20:26:08
SRR32304329	PRJNA850375	SAMN46760119	CDPHE-COVID	2025-01-21	USA: Colorado, Boulder County, 	89383.0	2025-02-10 20:33:40	2025-02-10 20:26:15
SRR32304330	PRJNA850375	SAMN46760110	CDPHE-COVID	2025-01-15	USA: Colorado, Arapahoe County, 	247443.0	2025-02-10 20:33:40	2025-02-10 20:26:09
SRR32304331	PRJNA850375	SAMN46760109	CDPHE-COVID	2025-01-16	USA: Colorado, Otero County, 	29643.0	2025-02-10 20:33:39	2025-02-10 20:26:08
SRR32304924	PRJNA1027353	SAMN46761091	verily_ww_nwss	2025-02-04	USA: Texas, 	313164	2025-02-10 23:42:15	2025-02-10 23:39:41
SRR32304925	PRJNA1027353	SAMN46761149	verily_ww_nwss	2025-02-04	USA: California, 	75000	2025-02-10 23:42:14	2025-02-10 23:33:04
SRR32304926	PRJNA1027353	SAMN46761133	verily_ww_nwss	2025-02-04	USA: Virginia, 	15000	2025-02-10 23:48:36	2025-02-10 23:42:27
SRR32304927	PRJNA1027353	SAMN46761138	verily_ww_nwss	2025-02-04	USA: Connecticut, 	41000	2025-02-10 23:42:14	2025-02-10 23:33:15
SRR32304928	PRJNA1027353	SAMN46761112	verily_ww_nwss	2025-02-04	USA: Connecticut, 	52268	2025-02-10 23:42:14	2025-02-10 23:33:02
SRR32304929	PRJNA1027353	SAMN46761085	verily_ww_nwss	2025-02-04	USA: Rhode Island, 	21100	2025-02-10 23:48:37	2025-02-10 23:42:17
SRR32304930	PRJNA1027353	SAMN46761079	verily_ww_nwss	2025-02-04	USA: Rhode Island, 	30000	2025-02-10 23:42:14	2025-02-10 23:33:15
SRR32304931	PRJNA1027353	SAMN46761082	verily_ww_nwss	2025-02-04	USA: California, 	18000	2025-02-10 23:42:18	2025-02-10 23:41:19
